uid,keep,interaction,title,journal
WOS:000265893200006,1,disease,Infection threshold to estimate Lepeophtheirus salmonis-associated mortality among juvenile pink salmon,DISEASES OF AQUATIC ORGANISMS
WOS:000329908700001,1,disease,Infections by Lactic Acid Bacteria in Marine Fish from Southern Israel (Red Sea): New Records,ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH
WOS:000373968000015,1,disease,Infections of Gyrodactylus crysoleucas and Gyrodactylus sp (Monogenea) at a Golden Shiner (Notemigonus crysoleucas) Farm in Minnesota,COMPARATIVE PARASITOLOGY
WOS:000383835200001,1,disease,"Infections with Gyrodactylus spp. (Monogenea) in Romanian fish farms: Gyrodactylus salaris Malmberg, 1957 extends its range",PARASITES & VECTORS
WOS:A1994NU65300006,1,disease,INFECTIOUS AND PARASITIC ILLNESSES IN SEA-BRED FISH,RECUEIL DE MEDECINE VETERINAIRE
WOS:000245324600004,1,disease,Infectious haematopoietic necrosis epidemic (2001 to 2003) in farmed Atlantic salmon Salmo salar in British Columbia,DISEASES OF AQUATIC ORGANISMS
WOS:A1997WY37500006,1,water,Infectious pancreatic necrosis virus in the environment: Relationship to effluent from aquaculture facilities,JOURNAL OF FISH DISEASES
WOS:A1997WY37500006,1,disease,Infectious pancreatic necrosis virus in the environment: Relationship to effluent from aquaculture facilities,JOURNAL OF FISH DISEASES
WOS:A1997WY37500006,1,enhancement,Infectious pancreatic necrosis virus in the environment: Relationship to effluent from aquaculture facilities,JOURNAL OF FISH DISEASES
WOS:000268410200001,1,disease,"Infectious salmon anaemia virus (ISAV) isolated from the ISA disease outbreaks in Chile diverged from ISAV isolates from Norway around 1996 and was disseminated around 2005, based on surface glycoprotein gene sequences",VIROLOGY JOURNAL
WOS:000247795200018,1,feed,Inferring marine distribution of Canadian and Irish Atlantic salmon (Salmo salar L.) in the North Atlantic from tissue concentrations of bio-accumulated caesium 137,ICES JOURNAL OF MARINE SCIENCE
WOS:000088588300016,1,disease,"Infestations of wild adult Atlantic salmon (Salmo salar L.) by the ectoparasitic copepod sea louse Lepeophtheirus salmonis Kroyer: prevalence, intensity and the spatial distribution of males and females on the host fish",HYDROBIOLOGIA
WOS:000332409600003,1,genetic,Influence of a massive aquaculture escape event on artisanal fisheries,FISHERIES MANAGEMENT AND ECOLOGY
WOS:000322795200006,1,fad,"INFLUENCE OF CAGE FISH FARMING ON THE DIET AND BIOLOGICAL ATTRIBUTES OF Galeocharax knerii IN THE CHAVANTES RESERVOIR, BRAZIL",BOLETIM DO INSTITUTO DE PESCA
WOS:000322795200006,1,feed,"INFLUENCE OF CAGE FISH FARMING ON THE DIET AND BIOLOGICAL ATTRIBUTES OF Galeocharax knerii IN THE CHAVANTES RESERVOIR, BRAZIL",BOLETIM DO INSTITUTO DE PESCA
WOS:000222064200001,1,mpa,Influence of congeneric aquaculture on hard clam (Mercenaria spp.) population genetic structure,AQUACULTURE INTERNATIONAL
WOS:000222064200001,1,disease,Influence of congeneric aquaculture on hard clam (Mercenaria spp.) population genetic structure,AQUACULTURE INTERNATIONAL
WOS:000222064200001,1,genetic,Influence of congeneric aquaculture on hard clam (Mercenaria spp.) population genetic structure,AQUACULTURE INTERNATIONAL
WOS:000326173600002,1,genetic,"Influence of developmental stage and genotype on liver mRNA levels among wild, domesticated, and hybrid rainbow trout (Oncorhynchus mykiss)",BMC GENOMICS
WOS:000233514400005,1,feed,"Influence of dietary lipid composition on cardiac pathology in farmed Atlantic salmon, Salmo salar L.",JOURNAL OF FISH DISEASES
WOS:000339776200080,1,water,Influence of different cold storage temperatures during the Rigor mortis phase on fillet contraction and longer-term quality changes of Atlantic cod fillets,LWT-FOOD SCIENCE AND TECHNOLOGY
WOS:000369745800009,1,disease,INFLUENCE OF ECTOPARASITES ON HEMATOLOGICAL PARAMETERS OF WILD AND CULTURED DUSKY GROUPER FROM SOUTHEASTERN BRAZIL,BOLETIM DO INSTITUTO DE PESCA
WOS:000379772200002,1,habitat,Influence of Fishmeal-Free Diets on Microbial Communities in Atlantic Salmon (Salmo salar) Recirculation Aquaculture Systems,APPLIED AND ENVIRONMENTAL MICROBIOLOGY
WOS:000379772200002,1,water,Influence of Fishmeal-Free Diets on Microbial Communities in Atlantic Salmon (Salmo salar) Recirculation Aquaculture Systems,APPLIED AND ENVIRONMENTAL MICROBIOLOGY
WOS:000379772200002,1,feed,Influence of Fishmeal-Free Diets on Microbial Communities in Atlantic Salmon (Salmo salar) Recirculation Aquaculture Systems,APPLIED AND ENVIRONMENTAL MICROBIOLOGY
WOS:000379772200002,1,price,Influence of Fishmeal-Free Diets on Microbial Communities in Atlantic Salmon (Salmo salar) Recirculation Aquaculture Systems,APPLIED AND ENVIRONMENTAL MICROBIOLOGY
WOS:000379772200002,1,market,Influence of Fishmeal-Free Diets on Microbial Communities in Atlantic Salmon (Salmo salar) Recirculation Aquaculture Systems,APPLIED AND ENVIRONMENTAL MICROBIOLOGY
WOS:000262027800002,1,feed,Influence of food regimes and seasonality on fatty acid composition in the ragworm,AQUATIC BIOLOGY
WOS:000262027800002,1,genetic,Influence of food regimes and seasonality on fatty acid composition in the ragworm,AQUATIC BIOLOGY
WOS:000239470100042,1,water,Influence of modified atmosphere packaging on the chilled shelf life of gutted farmed bass (Dicentrarchus labrax),JOURNAL OF FOOD ENGINEERING
WOS:000300754500026,1,fad,Influence of net cage farming on the diet of associated wild fish in a Neotropical reservoir,AQUACULTURE
WOS:000300754500026,1,water,Influence of net cage farming on the diet of associated wild fish in a Neotropical reservoir,AQUACULTURE
WOS:000300754500026,1,feed,Influence of net cage farming on the diet of associated wild fish in a Neotropical reservoir,AQUACULTURE
WOS:000300754500026,1,market,Influence of net cage farming on the diet of associated wild fish in a Neotropical reservoir,AQUACULTURE
WOS:000186125600009,1,feed,Influence of partial substitution of dietary fish oil by vegetable oils on the metabolism of [1-C-14] 18 : 3n-3 in isolated hepatocytes of European sea bass (Dicentrarchus labrax L.),FISH PHYSIOLOGY AND BIOCHEMISTRY
WOS:000286161200017,1,mpa,Influence of periphyton substrates and rearing density on Liza aurata growth and production in marine nursery ponds,AQUACULTURE
WOS:000286161200017,1,water,Influence of periphyton substrates and rearing density on Liza aurata growth and production in marine nursery ponds,AQUACULTURE
WOS:000286161200017,1,feed,Influence of periphyton substrates and rearing density on Liza aurata growth and production in marine nursery ponds,AQUACULTURE
WOS:000361638800004,1,disease,INFLUENCE OF SEASON AND FARMING LOCATION ON THE QUALITY PARAMETERS OF SEA BASS (DICENTRARCHUS LABRAX) AND SEA BREAM (SPARUS AURATA),ITALIAN JOURNAL OF FOOD SCIENCE
WOS:000361638800004,1,feed,INFLUENCE OF SEASON AND FARMING LOCATION ON THE QUALITY PARAMETERS OF SEA BASS (DICENTRARCHUS LABRAX) AND SEA BREAM (SPARUS AURATA),ITALIAN JOURNAL OF FOOD SCIENCE
WOS:A1996VM47000007,1,feed,"Influence of sex, age and season on the feeding habits of the flatfish Solea senegalensis",ENVIRONMENTAL BIOLOGY OF FISHES
WOS:000089364300011,1,water,Influence of zooplankton and phytoplankton on the fatty acid composition of digesta and tissue lipids of silver carp: mesocosm experiment,JOURNAL OF FISH BIOLOGY
WOS:000089364300011,1,feed,Influence of zooplankton and phytoplankton on the fatty acid composition of digesta and tissue lipids of silver carp: mesocosm experiment,JOURNAL OF FISH BIOLOGY
WOS:000399738700013,1,genetic,Influences of multilocus heterozygosity on size during early life,ECOLOGY AND EVOLUTION
WOS:000339773000051,1,disease,"Innate immune response of Indian major carp, Labeo rohita infected with oomycete pathogen Aphanomyces invadans",FISH & SHELLFISH IMMUNOLOGY
WOS:000269886100004,1,market,Innovations in seafood preservation and storage,VETERINARY RESEARCH COMMUNICATIONS
WOS:000380949100019,1,feed,Insect larvae as feed ingredient selectively increase arachidonic acid content in farmed gilthead sea bream (Sparus aurata L.),AQUACULTURE RESEARCH
WOS:A1994QB53200014,1,enhancement,INSHORE FISHERIES RESOURCES OF SOLOMON-ISLANDS,MARINE POLLUTION BULLETIN
WOS:000346620200012,1,disease,Instar growth and molt increments in Lepeophtheirus salmonis (Copepoda: Caligidae) chalimus larvae,PARASITOLOGY INTERNATIONAL
WOS:000324044100008,1,enhancement,"Institutions and Ecosystem-Based Development Potentials of the Elephant Marsh, Malawi",SUSTAINABILITY
WOS:000078078300006,1,feed,Integrated aquaculture in Chinese lakes and paddy fields,ECOLOGICAL ENGINEERING
WOS:000255218100019,1,water,Integrated assessment of ecosystem-scale carrying capacity in shellfish growing areas,AQUACULTURE
WOS:000255218100019,1,feed,Integrated assessment of ecosystem-scale carrying capacity in shellfish growing areas,AQUACULTURE
WOS:000255218100019,1,enhancement,Integrated assessment of ecosystem-scale carrying capacity in shellfish growing areas,AQUACULTURE
WOS:000343583800008,1,mpa,Integrated Farming System: An ideal approach for developing more economically and environmentally sustainable farming systems for the Eastern Himalayan Region,INDIAN JOURNAL OF AGRICULTURAL SCIENCES
WOS:000224984900001,1,mpa,Integrated nutrient supply system of linked components in lowland integrated farming system,INDIAN JOURNAL OF AGRONOMY
WOS:000224984900001,1,feed,Integrated nutrient supply system of linked components in lowland integrated farming system,INDIAN JOURNAL OF AGRONOMY
WOS:000223788600005,1,habitat,"Integrated water and catchment research for the public good: The Motueka River-Tasman Bay Initiative, New Zealand",INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT
WOS:000223788600005,1,water,"Integrated water and catchment research for the public good: The Motueka River-Tasman Bay Initiative, New Zealand",INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT
WOS:000405883600016,1,water,Integration of energy audits in the Life Cycle Assessment methodology to improve the environmental performance assessment of Recirculating Aquaculture Systems,JOURNAL OF CLEANER PRODUCTION
WOS:000405883600016,1,feed,Integration of energy audits in the Life Cycle Assessment methodology to improve the environmental performance assessment of Recirculating Aquaculture Systems,JOURNAL OF CLEANER PRODUCTION
WOS:000184071400017,1,water,Integration of research and management in optimizing multiple uses of reservoirs: the experience in South America and Brazilian case studies,HYDROBIOLOGIA
WOS:000184071400017,1,invasive,Integration of research and management in optimizing multiple uses of reservoirs: the experience in South America and Brazilian case studies,HYDROBIOLOGIA
WOS:000288262000008,1,water,Integrative Environmental Genomics of Cod (Gadus morhua): The Proteomics Approach,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES
WOS:000288262000008,1,feed,Integrative Environmental Genomics of Cod (Gadus morhua): The Proteomics Approach,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES
WOS:000365097200017,1,disease,Intensity and prevalence of some crustacean fish parasites in Turkey and their molecular identification,TURKISH JOURNAL OF ZOOLOGY
WOS:000312211800009,1,disease,"Intensity of parasitic infestation in silver carp, Hypophthalmichthys molitrix",JOURNAL OF ZHEJIANG UNIVERSITY-SCIENCE B
WOS:000312211800009,1,enhancement,"Intensity of parasitic infestation in silver carp, Hypophthalmichthys molitrix",JOURNAL OF ZHEJIANG UNIVERSITY-SCIENCE B
WOS:000079016600014,1,genetic,Inter- and intrapopulation variation in temperature sum requirements at hatching in Norwegian Atlantic salmon,JOURNAL OF FISH BIOLOGY
WOS:000317995200021,1,disease,Inter-species transmission of viral hemorrhagic septicemia virus (VHSV) from turbot (Scophthalmus maximus) to rainbow trout (Onchorhynchus mykiss),JOURNAL OF GENERAL VIROLOGY
WOS:000224814900019,1,exclusion,Interactions between bivalve shellfish farms and fishery resources,AQUACULTURE
WOS:000224814900019,1,market,Interactions between bivalve shellfish farms and fishery resources,AQUACULTURE
WOS:000260292000010,1,fad,Interactions between bluefish Pomatomus saltatrix (L.) and coastal sea-cage farms in the Mediterranean Sea,AQUACULTURE
WOS:000260292000010,1,genetic,Interactions between bluefish Pomatomus saltatrix (L.) and coastal sea-cage farms in the Mediterranean Sea,AQUACULTURE
WOS:000226118700007,1,enhancement,Interactions between endangered wild and hatchery salmonids: can the pitfalls of artificial propagation be avoided in small coastal streams?,JOURNAL OF FISH BIOLOGY
WOS:000345489800042,1,habitat,Interactions between finfish aquaculture and lobster catches in a sheltered bay,MARINE POLLUTION BULLETIN
WOS:000345489800042,1,water,Interactions between finfish aquaculture and lobster catches in a sheltered bay,MARINE POLLUTION BULLETIN
WOS:000345489800042,1,feed,Interactions between finfish aquaculture and lobster catches in a sheltered bay,MARINE POLLUTION BULLETIN
WOS:000346943800009,1,exclusion,"Interactions between the invasive European green crab, Carcinus maenas (L.), and juveniles of the soft-shell clam, Mya arenaria L., in eastern Maine, USA",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000346943800009,1,disease,"Interactions between the invasive European green crab, Carcinus maenas (L.), and juveniles of the soft-shell clam, Mya arenaria L., in eastern Maine, USA",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000346943800009,1,invasive,"Interactions between the invasive European green crab, Carcinus maenas (L.), and juveniles of the soft-shell clam, Mya arenaria L., in eastern Maine, USA",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000346943800009,1,enhancement,"Interactions between the invasive European green crab, Carcinus maenas (L.), and juveniles of the soft-shell clam, Mya arenaria L., in eastern Maine, USA",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000238457300048,1,feed,"Interactions between the Japanese abalone Haliotis discus hannai (Ino 1953) and Chilean species: Consumption, competition, and predation",AQUACULTURE
WOS:000238457300048,1,genetic,"Interactions between the Japanese abalone Haliotis discus hannai (Ino 1953) and Chilean species: Consumption, competition, and predation",AQUACULTURE
WOS:000305262100002,0,exclusion,Interactions between the Neotropical otter (Lontra longicaudis) and gillnet fishery in the southern Brazilian coast,OCEAN & COASTAL MANAGEMENT
WOS:000305262100002,1,feed,Interactions between the Neotropical otter (Lontra longicaudis) and gillnet fishery in the southern Brazilian coast,OCEAN & COASTAL MANAGEMENT
WOS:000183234900006,1,disease,Interactions of Atlantic salmon in the Pacific northwest V. Human health and safety,FISHERIES RESEARCH
WOS:000183234900006,1,feed,Interactions of Atlantic salmon in the Pacific northwest V. Human health and safety,FISHERIES RESEARCH
WOS:000183234900007,1,habitat,Interactions of Atlantic salmon in the Pacific Northwest VI. A synopsis of the risk and uncertainty,FISHERIES RESEARCH
WOS:000183234900007,1,disease,Interactions of Atlantic salmon in the Pacific Northwest VI. A synopsis of the risk and uncertainty,FISHERIES RESEARCH
WOS:000183234900007,1,feed,Interactions of Atlantic salmon in the Pacific Northwest VI. A synopsis of the risk and uncertainty,FISHERIES RESEARCH
WOS:000183234900007,1,genetic,Interactions of Atlantic salmon in the Pacific Northwest VI. A synopsis of the risk and uncertainty,FISHERIES RESEARCH
